NodeID,ParentID,x,y,z,cost,active
2297,7,15.5625,0.271026,-95.7573,213.808,1
2298,7,15.5623,0.271289,-95.7569,213.808,1
2299,7,15.5623,0.271275,-95.7569,213.808,1
2300,1157,204.919,-54.1724,-3.02742,7.12565,1
2301,678,202.951,-50.8614,-4.00136,5.04619,1
2302,7,15.5606,0.274519,-95.752,213.808,1
2303,7,15.5625,0.270855,-95.7573,213.808,1
2304,7,15.5626,0.270802,-95.7574,213.808,1
2305,7,15.5625,0.270946,-95.7573,213.808,1
2306,2064,165.934,-35.0357,-15.2225,40.2017,1
2307,7,15.5607,0.274354,-95.7522,213.808,1
2308,7,15.5622,0.271609,-95.7565,213.808,1
2309,1078,194.608,-42.3318,-5.33468,10.7856,1
2310,2115,37.9744,-4.37107,-83.861,188.061,1
2311,2278,84.1375,-21.2728,-56.4831,132.06,1
2312,7,15.5619,0.271803,-95.7559,213.808,1
2313,7,15.5624,0.270957,-95.7571,213.808,1
2314,7,15.5624,0.270966,-95.7571,213.808,1
2315,1483,101.488,-33.4489,-41.4169,108.139,1
2316,7,15.5625,0.27101,-95.7573,213.808,1
2317,2092,200.015,-48.2041,-4.70886,5.03972,1
2318,7,15.5622,0.271471,-95.7565,213.808,1
2319,1668,35.9329,-3.70736,-85.2608,190.605,1
2320,7,15.5624,0.271236,-95.757,213.808,1
2321,7,15.5604,0.274524,-95.7513,213.808,1
2322,7,15.5605,0.27477,-95.7514,213.808,1
2323,7,15.5625,0.271141,-95.7573,213.808,1
2324,1399,44.0442,-6.87058,-79.3,180.197,1
2325,1157,204.924,-54.1691,-3.02387,7.12569,1
2326,2311,86.9529,-21.9821,-54.8277,128.727,1
2327,7,15.5604,0.274547,-95.7513,213.808,1
2328,1457,37.9634,-4.41278,-83.8622,188.061,1
2329,7,15.5626,0.270916,-95.7574,213.808,1
2330,7,15.5624,0.271148,-95.7571,213.808,1
2331,7,15.562,0.271821,-95.7561,213.808,1
2332,7,15.5625,0.271032,-95.7574,213.808,1
2333,7,15.5624,0.270902,-95.7571,213.808,1
2334,7,15.5625,0.270734,-95.7574,213.808,1
2335,7,15.5621,0.271516,-95.7563,213.808,1
2336,2271,78.466,-20.2287,-59.6157,138.603,1
2337,1911,76.9914,-24.8133,-51.5928,135.747,1
2338,7,15.5606,0.274367,-95.7519,213.808,1
2339,2064,165.933,-35.0375,-15.2215,40.2013,1
2340,2199,31.8335,-2.51063,-87.8291,195.574,1
2341,678,202.952,-50.8623,-4.00288,5.04804,1
2342,7,15.5624,0.271084,-95.7571,213.808,1
2343,1609,151.045,-32.5573,-20.7512,55.9598,1
2344,7,15.5626,0.27081,-95.7574,213.808,1
2345,7,15.5625,0.27081,-95.7574,213.808,1
2346,7,15.5624,0.271112,-95.7571,213.808,1
2347,7,15.5604,0.274561,-95.7513,213.808,1
2348,7,15.5624,0.271076,-95.757,213.808,1
2349,7,15.5624,0.271136,-95.757,213.808,1
2350,14,29.7747,-1.96793,-88.9889,197.997,1
2351,7,15.5624,0.271104,-95.7571,213.808,1
2352,1668,35.9326,-3.70682,-85.2602,190.606,1
2353,7,15.5605,0.274468,-95.7516,213.808,1
2354,7,15.5625,0.27074,-95.7574,213.808,1
2355,7,15.5606,0.274577,-95.7519,213.808,1
2356,1668,35.9326,-3.70678,-85.2601,190.606,1
2357,7,15.5621,0.271593,-95.7564,213.808,1
2358,1080,204.218,-54.5242,-3.25767,6.99074,1
2359,7,15.5607,0.274372,-95.7522,213.808,1
2360,7,15.5605,0.274638,-95.7517,213.808,1
2361,7,15.5625,0.271072,-95.7572,213.808,1
2362,1933,44.0238,-6.95173,-79.3367,180.211,1
2363,7,15.5624,0.270972,-95.7571,213.808,1
2364,1463,31.8305,-2.51976,-87.8278,195.574,1
2365,7,15.5606,0.27429,-95.752,213.808,1
2366,1157,204.932,-54.1685,-3.03138,7.13347,1
2367,2326,89.7431,-22.8254,-53.1191,125.366,1
2368,678,202.948,-50.8658,-4.0056,5.04847,1
2369,7,15.5624,0.271135,-95.757,213.808,1
2370,7,15.5624,0.271277,-95.7571,213.808,1
2371,7,15.5625,0.27088,-95.7574,213.808,1
2372,7,15.5625,0.270815,-95.7574,213.808,1
2373,7,15.5624,0.271096,-95.7572,213.808,1
2374,7,15.5624,0.270995,-95.7572,213.808,1
2375,2199,31.8332,-2.51025,-87.8284,195.574,1
2376,7,15.5625,0.270942,-95.7572,213.808,1
2377,7,15.5624,0.270956,-95.7572,213.808,1
2378,7,15.5605,0.274638,-95.7516,213.808,1
2379,178,114.046,-35.2117,-33.5379,93.4431,1
2380,7,15.5625,0.270881,-95.7573,213.808,1
2381,7,15.5623,0.271244,-95.7569,213.808,1
2382,7,15.5626,0.270766,-95.7574,213.808,1
2383,7,15.5622,0.271538,-95.7566,213.808,1
2384,2326,89.7439,-22.8332,-53.1219,125.365,1
2385,7,15.5625,0.270929,-95.7573,213.808,1
2386,7,15.5626,0.270871,-95.7574,213.808,1
2387,1668,35.9325,-3.7071,-85.2602,190.606,1
2388,2384,92.5235,-23.6964,-51.3221,121.971,1
2389,7,15.5604,0.274758,-95.7514,213.808,1
2390,7,15.5608,0.273885,-95.7528,213.808,1
2391,2384,92.5242,-23.6993,-51.3254,121.972,1
2392,7,15.5605,0.274263,-95.7518,213.808,1
2393,7,15.5625,0.270741,-95.7574,213.808,1
2394,7,15.5625,0.271012,-95.7573,213.808,1
2395,2278,84.1414,-21.2358,-56.4713,132.059,1
2396,7,15.5621,0.27134,-95.7565,213.808,1
2397,2340,33.8943,-3.0653,-86.5896,193.111,1
2398,2093,204.259,-61.941,-1.84217,12.8108,1
2399,7,15.5624,0.271165,-95.7572,213.808,1
2400,2136,192.88,-74.6708,-1.73145,25.7358,1
2401,7,15.5625,0.270891,-95.7573,213.808,1
2402,973,74.0193,-23.6529,-52.8016,139.116,1
2403,1078,194.604,-42.3399,-5.32743,10.7786,1
2404,2093,204.259,-61.9409,-1.84277,12.8108,1
2405,7,15.5624,0.271003,-95.7572,213.808,1
2406,7,15.5604,0.274567,-95.7515,213.808,1
2407,7,15.5625,0.270957,-95.7574,213.808,1
2408,2397,35.9562,-3.64651,-85.2749,190.606,1
2409,7,15.5624,0.271136,-95.7571,213.808,1
2410,7,15.5624,0.271041,-95.7571,213.808,1
2411,7,15.5624,0.271092,-95.7571,213.808,1
2412,2093,204.265,-61.9449,-1.84642,12.817,1
2413,7,15.5624,0.271234,-95.7572,213.808,1
2414,2082,40.0181,-5.06788,-82.3907,185.476,1
2415,2235,72.7893,-19.1391,-62.3916,145.009,1
2416,7,15.5625,0.27087,-95.7572,213.808,1
2417,7,15.5623,0.271323,-95.7568,213.808,1
2418,2199,31.8335,-2.51059,-87.8289,195.574,1
2419,2391,95.2896,-24.4823,-49.3847,118.551,1
2420,7,15.5625,0.270991,-95.7575,213.808,1
2421,1157,204.925,-54.1702,-3.0262,7.12804,1
2422,7,15.5605,0.274697,-95.7517,213.808,1
2423,7,15.5623,0.271234,-95.757,213.808,1
2424,7,15.5624,0.271009,-95.7572,213.808,1
2425,7,15.5623,0.271129,-95.7569,213.808,1
2426,14,29.7743,-1.96806,-88.988,197.997,1
2427,7,15.5625,0.270908,-95.7575,213.808,1
2428,7,15.5606,0.274407,-95.7519,213.808,1
2429,7,15.5625,0.270803,-95.7573,213.808,1
2430,1034,104.59,-34.4017,-39.7343,104.523,1
2431,7,15.5624,0.270999,-95.7571,213.808,1
2432,675,200.496,-47.7782,-4.64072,5.16904,1
2433,7,15.5625,0.270865,-95.7573,213.808,1
2434,2271,78.4664,-20.2264,-59.6148,138.603,1
2435,7,15.5625,0.271006,-95.7574,213.808,1
2436,1609,151.043,-32.558,-20.7473,55.959,1
2437,2384,92.5232,-23.6992,-51.3237,121.972,1
2438,1362,143.623,-32.4975,-23.5777,63.5655,1
2439,7,15.5624,0.271019,-95.757,213.808,1
2440,2309,197.54,-45.0757,-5.08121,7.49129,1
2441,7,15.5604,0.274466,-95.7514,213.808,1
2442,14,29.7747,-1.96771,-88.9889,197.997,1
2443,7,15.5625,0.27081,-95.7574,213.808,1
2444,7,15.5625,0.270808,-95.7575,213.808,1
2445,2005,68.9941,-18.3736,-48.7886,143.329,1
2446,7,15.5625,0.270987,-95.7573,213.808,1
2447,2199,31.8334,-2.50889,-87.8285,195.574,1
2448,7,15.5606,0.274206,-95.7521,213.808,1
2449,7,15.5605,0.274745,-95.7516,213.808,1
2450,7,15.5624,0.270957,-95.7571,213.808,1
2451,7,15.5625,0.271019,-95.7575,213.808,1
2452,7,15.5624,0.271125,-95.7571,213.808,1
2453,1157,204.923,-54.169,-3.02271,7.12396,1
2454,2199,31.8332,-2.51062,-87.8285,195.574,1
2455,2397,35.9564,-3.64578,-85.2751,190.607,1
2456,7,15.5625,0.270846,-95.7574,213.808,1
2457,2397,35.9563,-3.64397,-85.2745,190.607,1
2458,7,15.5604,0.274665,-95.7515,213.808,1
2459,2048,104.55,-34.5387,-39.7173,104.534,1
2460,1867,206.345,-57.6353,-1.7327,10.0775,1
2461,2455,38.0173,-4.26776,-83.8881,188.061,1
2462,7,15.5621,0.271786,-95.7562,213.808,1
2463,7,15.5625,0.27081,-95.7574,213.808,1
2464,2113,173.333,-32.3678,-10.5118,33.653,1
2465,2271,78.4648,-20.2288,-59.6138,138.604,1
2466,7,15.5606,0.274409,-95.7518,213.808,1
2467,7,15.5626,0.270982,-95.7575,213.808,1
2468,7,15.5624,0.271177,-95.7572,213.808,1
2469,7,15.5625,0.271001,-95.7573,213.808,1
2470,14,29.7744,-1.9688,-88.9888,197.997,1
2471,2306,169.596,-35.8082,-13.593,36.2022,1
2472,2278,84.1405,-21.2397,-56.4719,132.059,1
2473,14,29.7745,-1.96809,-88.9887,197.997,1
2474,7,15.5606,0.274179,-95.7522,213.808,1
2475,7,15.5622,0.271286,-95.7568,213.808,1
2476,7,15.5606,0.2743,-95.7519,213.808,1
2477,678,202.953,-50.8641,-4.00486,5.05012,1
2478,7,15.5623,0.271438,-95.7568,213.808,1
2479,7,15.5605,0.274934,-95.7515,213.808,1
2480,7,15.5606,0.274633,-95.7517,213.808,1
2481,7,15.5625,0.270869,-95.7575,213.808,1
2482,7,15.5624,0.270928,-95.7573,213.808,1
2483,1893,121.751,-31.3287,-31.8287,86.5137,1
2484,14,29.7743,-1.96872,-88.9885,197.997,1
2485,7,15.5623,0.271224,-95.7569,213.808,1
2486,2445,70.8863,-19.4207,-45.8812,140.394,1
2487,14,29.7747,-1.9677,-88.9886,197.997,1
2488,1463,31.8307,-2.51774,-87.8278,195.574,1
2489,7,15.5607,0.273911,-95.7523,213.808,1
2490,1909,42.0142,-6.02255,-80.8993,182.861,1
2491,7,15.5623,0.2712,-95.7569,213.808,1
2492,2199,31.8334,-2.51076,-87.829,195.574,1
2493,7,15.5606,0.274239,-95.752,213.808,1
2494,7,15.5604,0.274834,-95.7514,213.808,1
2495,7,15.5623,0.271268,-95.7568,213.808,1
2496,2336,81.2974,-20.7843,-58.0927,135.346,1
2497,2199,31.8332,-2.50995,-87.8283,195.574,1
2498,7,15.5624,0.271017,-95.7572,213.808,1
2499,7,15.5624,0.270905,-95.7571,213.808,1
2500,7,15.562,0.271795,-95.7562,213.808,1
2501,7,15.5626,0.27102,-95.7576,213.808,1
2502,7,15.5625,0.270863,-95.7574,213.808,1
2503,7,15.5625,0.271005,-95.7573,213.808,1
2504,7,15.5624,0.270887,-95.7572,213.808,1
2505,7,15.5624,0.271008,-95.7572,213.808,1
2506,7,15.5623,0.271297,-95.757,213.808,1
2507,2438,147.355,-32.5203,-22.2545,59.7689,1
2508,2021,201.333,-68.5716,-1.24747,18.6612,1
2509,7,15.5605,0.274704,-95.7515,213.808,1
2510,1157,204.923,-54.1706,-3.02335,7.12542,1
2511,2507,151.05,-32.4847,-20.8056,55.9978,1
2512,7,15.5626,0.270887,-95.7575,213.808,1
2513,2461,40.0723,-4.93736,-82.4248,185.476,1
2514,2397,35.9563,-3.64569,-85.2748,190.607,1
2515,7,15.5605,0.274413,-95.7517,213.808,1
2516,7,15.5604,0.274804,-95.7514,213.808,1
2517,7,15.5624,0.271107,-95.7571,213.808,1
2518,7,15.5626,0.270996,-95.7575,213.808,1
2519,1157,204.917,-54.172,-3.02226,7.12143,1
2520,2366,206.357,-57.6118,-1.68504,10.0592,1
2521,7,15.5625,0.270947,-95.7575,213.808,1
2522,7,15.5605,0.274567,-95.7515,213.808,1
2523,7,15.5605,0.274405,-95.7516,213.808,1
2524,7,15.5606,0.274252,-95.7519,213.808,1
2525,7,15.5622,0.271506,-95.7565,213.808,1
2526,2326,89.7423,-22.8302,-53.1194,125.366,1
2527,2093,204.264,-61.9445,-1.85322,12.8173,1
2528,7,15.5626,0.271231,-95.7576,213.808,1
2529,7,15.5625,0.271043,-95.7573,213.808,1
2530,7,15.562,0.271666,-95.7563,213.808,1
2531,2461,40.0726,-4.93666,-82.4248,185.476,1
2532,7,15.5622,0.271323,-95.7567,213.808,1
2533,1592,57.1587,-13.471,-70.3474,163.361,1
2534,14,29.7748,-1.96771,-88.9889,197.997,1
2535,7,15.5623,0.271077,-95.7569,213.808,1
2536,2064,165.933,-35.0352,-15.2214,40.2023,1
2537,1867,206.349,-57.6352,-1.73488,10.0807,1
2538,7,15.5625,0.270852,-95.7575,213.808,1
2539,7,15.5624,0.27122,-95.757,213.808,1
2540,7,15.5607,0.274145,-95.7524,213.808,1
2541,7,15.5624,0.270985,-95.7573,213.808,1
2542,7,15.5626,0.271006,-95.7575,213.808,1
2543,7,15.5623,0.271336,-95.7569,213.808,1
2544,7,15.5606,0.274408,-95.7521,213.808,1
2545,7,15.5605,0.274584,-95.7516,213.808,1
2546,14,29.7744,-1.96917,-88.9891,197.997,1
2547,7,15.5605,0.274523,-95.7517,213.808,1
2548,7,15.5624,0.271047,-95.7571,213.808,1
2549,7,15.5623,0.271275,-95.7568,213.808,1
2550,7,15.5625,0.270889,-95.7574,213.808,1
2551,2336,81.2973,-20.7824,-58.0925,135.347,1
2552,7,15.5624,0.271048,-95.757,213.808,1
2553,7,15.5623,0.271274,-95.7568,213.808,1
2554,678,202.948,-50.8652,-4.00145,5.04479,1
2555,7,15.5622,0.271482,-95.7568,213.808,1
2556,7,15.5622,0.271329,-95.7567,213.808,1
2557,2219,67.1646,-17.8002,-64.8425,151.283,1
2558,2419,98.0323,-25.1995,-47.3124,115.113,1
2559,2340,33.8943,-3.06528,-86.5897,193.111,1
2560,2461,40.0722,-4.93699,-82.4246,185.476,1
2561,2384,92.5226,-23.6973,-51.3207,121.971,1
2562,7,15.5625,0.271002,-95.7572,213.808,1
2563,1157,204.919,-54.1701,-3.02146,7.12117,1
2564,2278,84.1406,-21.238,-56.4712,132.059,1
2565,2336,81.2964,-20.7852,-58.0903,135.346,1
2566,1998,162.224,-34.3634,-16.7449,44.1802,1
2567,7,15.5623,0.271228,-95.7568,213.808,1
2568,7,15.5625,0.270825,-95.7574,213.808,1
2569,7,15.5624,0.271116,-95.757,213.808,1
2570,7,15.5623,0.271423,-95.7567,213.808,1
2571,7,15.5624,0.271008,-95.7572,213.808,1
2572,7,15.5624,0.271057,-95.7571,213.808,1
2573,7,15.5625,0.270936,-95.7574,213.808,1
2574,7,15.5604,0.274657,-95.7514,213.808,1
2575,7,15.5625,0.270836,-95.7574,213.808,1
2576,7,15.5625,0.270934,-95.7573,213.808,1
2577,2311,86.9509,-21.9818,-54.8234,128.727,1
2578,678,202.951,-50.8621,-4.00202,5.04668,1
2579,1157,204.919,-54.1731,-3.02686,7.12562,1
2580,7,15.5622,0.271312,-95.7567,213.808,1
2581,7,15.5625,0.271223,-95.7575,213.808,1
2582,7,15.5625,0.271012,-95.7574,213.808,1
2583,7,15.5605,0.274364,-95.7517,213.808,1
2584,7,15.5624,0.271227,-95.757,213.808,1
2585,7,15.5626,0.270891,-95.7575,213.808,1
2586,7,15.5625,0.270865,-95.7573,213.808,1
2587,7,15.5624,0.270991,-95.7572,213.808,1
2588,2455,38.0174,-4.26728,-83.8879,188.061,1
2589,7,15.5624,0.271059,-95.757,213.808,1
2590,7,15.5623,0.271223,-95.7569,213.808,1
2591,7,15.5624,0.271043,-95.7571,213.808,1
2592,7,15.5622,0.271308,-95.7567,213.808,1
2593,2559,35.956,-3.64657,-85.2743,190.606,1
2594,7,15.5625,0.270823,-95.7573,213.808,1
2595,7,15.5605,0.274247,-95.7518,213.808,1
2596,7,15.5626,0.270894,-95.7575,213.808,1
2597,7,15.5625,0.270944,-95.7574,213.808,1
2598,1157,204.918,-54.1705,-3.02106,7.12082,1
2599,7,15.5604,0.274767,-95.7515,213.808,1
2600,2093,204.26,-61.9419,-1.84522,12.8127,1
2601,2336,81.2952,-20.777,-58.0882,135.348,1
2602,7,15.5605,0.274939,-95.7515,213.808,1
2603,2336,81.296,-20.7841,-58.0894,135.346,1
2604,7,15.5624,0.271222,-95.7571,213.808,1
2605,14,29.7744,-1.96803,-88.9881,197.997,1
2606,7,15.5623,0.271201,-95.7568,213.808,1
2607,2558,100.833,-26.0845,-45.2944,111.613,1
2608,2064,165.932,-35.0267,-15.2239,40.2065,1
2609,675,200.504,-47.7752,-4.64614,5.17595,1
2610,7,15.5625,0.270921,-95.7574,213.808,1
2611,2278,84.1373,-21.2757,-56.4837,132.059,1
2612,7,15.5626,0.27102,-95.7576,213.808,1
2613,7,15.5605,0.274496,-95.7518,213.808,1
2614,2559,35.9561,-3.64616,-85.2745,190.606,1
2615,2496,84.1272,-21.3448,-56.4826,132.053,1
2616,7,15.5607,0.274361,-95.7523,213.808,1
2617,2507,151.051,-32.4772,-20.8052,55.999,1
2618,14,29.7745,-1.96897,-88.9892,197.997,1
2619,7,15.5622,0.271477,-95.7565,213.808,1
2620,7,15.5624,0.271154,-95.757,213.808,1
2621,7,15.5605,0.274981,-95.7515,213.808,1
2622,7,15.5623,0.271286,-95.7569,213.808,1
2623,823,113.837,-36.9045,-33.915,93.5191,1
2624,678,202.949,-50.8657,-4.00578,5.04895,1
2625,1362,143.635,-32.5339,-23.6346,63.5661,1
2626,7,15.5624,0.27091,-95.7572,213.808,1
2627,7,15.5623,0.271268,-95.7568,213.808,1
2628,1157,204.925,-54.17,-3.02509,7.12684,1
2629,7,15.5624,0.270992,-95.7572,213.808,1
2630,7,15.5618,0.272059,-95.7556,213.808,1
2631,7,15.5624,0.271052,-95.7572,213.808,1
2632,7,15.5605,0.27437,-95.7518,213.808,1
2633,7,15.5604,0.274645,-95.7514,213.808,1
2634,1157,204.917,-54.1732,-3.02625,7.12383,1
2635,7,15.5625,0.270766,-95.7574,213.808,1
2636,7,15.5624,0.271156,-95.7572,213.808,1
2637,7,15.562,0.271705,-95.7562,213.808,1
2638,2625,147.475,-32.884,-22.789,59.7597,1
2639,7,15.5626,0.270876,-95.7574,213.808,1
2640,1157,204.919,-54.1711,-3.02187,7.12209,1
2641,2309,197.545,-45.0706,-5.08462,7.49538,1
2642,7,15.5605,0.274767,-95.7516,213.808,1
2643,7,15.5624,0.271116,-95.7571,213.808,1
2644,7,15.5625,0.270874,-95.7573,213.808,1
2645,678,202.956,-50.8596,-4.00017,5.04766,1
2646,2496,84.1258,-21.3463,-56.4803,132.053,1
2647,7,15.5623,0.271171,-95.7569,213.808,1
2648,2455,38.017,-4.26845,-83.8882,188.061,1
2649,1233,120.01,-38.1884,-29.492,86.0678,1
2650,7,15.5623,0.27106,-95.7569,213.808,1
2651,7,15.5624,0.271199,-95.757,213.808,1
2652,7,15.5623,0.271281,-95.7569,213.808,1
2653,7,15.562,0.271823,-95.7561,213.808,1
2654,2638,151.308,-33.3734,-21.9876,55.9533,1
2655,7,15.5625,0.271138,-95.7574,213.808,1
2656,7,15.5625,0.270795,-95.7574,213.808,1
2657,7,15.5604,0.274586,-95.7513,213.808,1
2658,2326,89.7444,-22.8319,-53.1222,125.365,1
2659,7,15.5604,0.274724,-95.7514,213.808,1
2660,7,15.5622,0.271559,-95.7565,213.808,1
2661,2531,42.1236,-5.6539,-80.8888,182.851,1
2662,2340,33.8946,-3.06516,-86.59,193.111,1
2663,2654,155.132,-33.9245,-21.1331,52.1365,1
2664,7,15.5622,0.271273,-95.7566,213.808,1
2665,7,15.5625,0.27088,-95.7574,213.808,1
2666,7,15.5604,0.274735,-95.7514,213.808,1
2667,7,15.5625,0.270838,-95.7575,213.808,1
2668,7,15.562,0.271685,-95.7561,213.808,1
2669,7,15.5625,0.270818,-95.7573,213.808,1
2670,7,15.5623,0.271409,-95.7568,213.808,1
2671,7,15.5621,0.271476,-95.7564,213.808,1
2672,7,15.5623,0.271367,-95.7569,213.808,1
2673,678,202.949,-50.8634,-4.00122,5.04502,1
2674,7,15.5605,0.274676,-95.7516,213.808,1
2675,2455,38.0168,-4.2682,-83.8876,188.061,1
2676,1157,204.921,-54.171,-3.02666,7.12576,1
2677,2611,86.9552,-22.0201,-54.8541,128.728,1
2678,7,15.5625,0.270968,-95.7574,213.808,1
2679,2340,33.8943,-3.06605,-86.5901,193.111,1
2680,1454,118.373,-31.6279,-33.5344,90.1389,1
2681,2658,92.5249,-23.688,-51.3213,121.972,1
2682,7,15.5605,0.274412,-95.7516,213.808,1
2683,7,15.5625,0.27103,-95.7572,213.808,1
2684,7,15.5625,0.270829,-95.7574,213.808,1
2685,2663,158.948,-34.5096,-20.2028,48.3054,1
2686,7,15.5624,0.270997,-95.7572,213.808,1
2687,7,15.5622,0.271321,-95.7566,213.808,1
2688,2663,158.948,-34.5117,-20.2066,48.3057,1
2689,7,15.5621,0.271481,-95.7563,213.808,1
2690,2391,95.2867,-24.4822,-49.3816,118.552,1
2691,7,15.5604,0.274503,-95.7514,213.808,1
2692,7,15.5624,0.270999,-95.7571,213.808,1
2693,7,15.562,0.271668,-95.7562,213.808,1
2694,7,15.5619,0.27215,-95.7557,213.808,1
2695,7,15.5626,0.271012,-95.7576,213.808,1
2696,7,15.5625,0.271069,-95.7572,213.808,1
2697,2199,31.8333,-2.50936,-87.8285,195.574,1
2698,2496,84.1269,-21.3445,-56.4824,132.053,1
2699,2023,204.724,-58.2548,-2.47844,9.82868,1
2700,1157,204.921,-54.1711,-3.026,7.12533,1
2701,7,15.5622,0.27127,-95.7566,213.808,1
2702,2271,78.4655,-20.228,-59.6138,138.603,1
2703,7,15.5605,0.274559,-95.7516,213.808,1
2704,2455,38.017,-4.26744,-83.8874,188.061,1
2705,7,15.5604,0.274848,-95.7514,213.808,1
2706,7,15.5605,0.274504,-95.7517,213.808,1
2707,7,15.5625,0.270784,-95.7574,213.808,1
2708,7,15.5626,0.27101,-95.7576,213.808,1
2709,7,15.5623,0.271507,-95.7568,213.808,1
2710,7,15.5625,0.271116,-95.7573,213.808,1
2711,7,15.5626,0.271056,-95.7576,213.808,1
2712,1457,37.9638,-4.41232,-83.8624,188.061,1
2713,7,15.5624,0.270959,-95.7572,213.808,1
2714,1668,35.9327,-3.70639,-85.2602,190.606,1
2715,1571,54.8666,-12.2811,-71.8187,166.266,1
2716,7,15.5605,0.274377,-95.7517,213.808,1
2717,1157,204.932,-54.1691,-3.03265,7.13476,1
2718,7,15.5605,0.274565,-95.7518,213.808,1
2719,2023,204.721,-58.2544,-2.47953,9.82724,1
2720,7,15.5604,0.274444,-95.7514,213.808,1
2721,2611,86.9525,-22.0206,-54.8488,128.728,1
2722,2336,81.2969,-20.7852,-58.0915,135.346,1
2723,2235,72.7886,-19.1414,-62.392,145.009,1
2724,7,15.5623,0.271166,-95.7568,213.808,1
2725,7,15.5625,0.270884,-95.7573,213.808,1
2726,7,15.5622,0.271548,-95.7565,213.808,1
2727,7,15.5606,0.27433,-95.7519,213.808,1
2728,14,29.7743,-1.96822,-88.9881,197.997,1
2729,2688,162.77,-35.1863,-19.3011,44.4755,1
2730,7,15.5625,0.270922,-95.7574,213.808,1
2731,7,15.5624,0.271012,-95.7571,213.808,1
2732,7,15.5618,0.272185,-95.7555,213.808,1
2733,7,15.5625,0.270939,-95.7574,213.808,1
2734,7,15.5625,0.270943,-95.7573,213.808,1
2735,7,15.5605,0.274941,-95.7515,213.808,1
2736,7,15.5623,0.271193,-95.7569,213.808,1
2737,2021,201.334,-68.5714,-1.2588,18.6618,1
2738,7,15.5606,0.274349,-95.752,213.808,1
2739,7,15.5625,0.271067,-95.7573,213.808,1
2740,7,15.5605,0.275012,-95.7515,213.808,1
2741,7,15.5605,0.274515,-95.7517,213.808,1
2742,7,15.5625,0.270802,-95.7574,213.808,1
2743,2679,35.9555,-3.65721,-85.2794,190.606,1
2744,2623,116.923,-37.6651,-31.7837,89.801,1
2745,7,15.5625,0.27078,-95.7574,213.808,1
2746,2729,166.585,-35.9605,-18.4364,40.6641,1
2747,2278,84.1375,-21.2728,-56.4827,132.059,1
2748,7,15.5605,0.274924,-95.7515,213.808,1
2749,7,15.5623,0.271263,-95.7568,213.808,1
2750,7,15.5621,0.271589,-95.7564,213.808,1
2751,7,15.5605,0.274489,-95.7517,213.808,1
2752,7,15.5625,0.270789,-95.7575,213.808,1
2753,7,15.5606,0.274987,-95.7517,213.808,1
2754,7,15.5605,0.274889,-95.7514,213.808,1
2755,2688,162.768,-35.1947,-19.2962,44.4718,1
2756,7,15.5605,0.274478,-95.7515,213.808,1
2757,1157,204.921,-54.1696,-3.02345,7.12356,1
2758,2309,197.541,-45.0739,-5.08186,7.4925,1
2759,7,15.5625,0.27097,-95.7572,213.808,1
2760,2395,86.9777,-21.6011,-54.7358,128.75,1
2761,2199,31.8334,-2.50966,-87.8286,195.574,1
2762,7,15.5605,0.274332,-95.7517,213.808,1
2763,823,113.838,-36.9002,-33.9148,93.5188,1
2764,2641,200.21,-48.0069,-4.52493,4.94889,1
2765,7,15.5623,0.271265,-95.7569,213.808,1
2766,2116,48.0328,-8.88594,-75.9753,174.805,1
2767,7,15.5606,0.275092,-95.7516,213.808,1
2768,2219,67.1677,-17.7951,-64.8447,151.283,1
2769,7,15.5625,0.270854,-95.7574,213.808,1
2770,7,15.5605,0.274507,-95.7515,213.808,1
2771,2760,89.8047,-21.8865,-52.8975,125.425,1
2772,7,15.5624,0.270854,-95.7573,213.808,1
2773,7,15.5625,0.271121,-95.7573,213.808,1
2774,7,15.562,0.271668,-95.7562,213.808,1
2775,7,15.5621,0.271452,-95.7564,213.808,1
2776,2537,207.117,-61.177,-0.158043,13.2513,1
2777,14,29.7745,-1.96846,-88.9887,197.997,1
2778,14,29.7743,-1.96881,-88.9887,197.997,1
2779,2271,78.4658,-20.2268,-59.6129,138.603,1
2780,7,15.5608,0.273705,-95.7528,213.808,1
2781,2743,38.0153,-4.31492,-83.9096,188.061,1
2782,7,15.5623,0.271309,-95.7569,213.808,1
2783,7,15.5622,0.271567,-95.7566,213.808,1
2784,7,15.5604,0.274883,-95.7514,213.808,1
2785,2096,61.8967,-15.833,-67.3904,157.421,1
2786,2743,38.0147,-4.3165,-83.9099,188.061,1
2787,7,15.5624,0.271005,-95.7571,213.808,1
2788,7,15.5608,0.27397,-95.7527,213.808,1
2789,2661,44.1752,-6.41326,-79.2834,180.186,1
2790,7,15.5626,0.270835,-95.7575,213.808,1
2791,7,15.5605,0.274525,-95.7516,213.808,1
2792,2786,40.0654,-5.06909,-82.4897,185.479,1
2793,2486,72.7884,-20.6797,-42.9885,137.443,1
2794,7,15.5625,0.271059,-95.7572,213.808,1
